Status,Title,URL,LocalFile,FileType,Size,LastModified,DownloadResult,Level,Referrer
"Saved","","https://mohamedradwan.com/wp-content/uploads/elementor/thumbs/Docker-owsneze3sw233bl0ekfn3x95iavtvq47c326tbfdmg.png","../mohamedradwan.com\wp-content\uploads\elementor\thumbs\Docker-owsneze3sw233bl0ekfn3x95iavtvq47c326tbfdmg.png","Images","53293","Sat, 11 Jun 2022 18:49:15 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","The steps to manage Agile software delivery plans across teams. &#8211; Automation Planet","https://mohamedradwan.com/2023/01/10/the-steps-to-manage-agile-software-delivery-plans-across-teams/","../mohamedradwan.com\2023\01\10\the-steps-to-manage-agile-software-delivery-plans-across-teams\the-steps-to-manage-agile-software-delivery-plans-across-teams.html","HTML","147552","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2023/03/overview-380x500.png","../mohamedradwan.com\wp-content\uploads\2023\03\overview-380x500.png","Images","57521","Mon, 13 Mar 2023 10:13:31 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","Agile and Scrum &#8211; Automation Planet","https://mohamedradwan.com/category/scrum/","../mohamedradwan.com\category\scrum\scrum.html","HTML","146392","","200 OK","1","https://mohamedradwan.com/"
"Parsed","Uncategorized &#8211; Automation Planet","https://mohamedradwan.com/category/uncategorized/","../mohamedradwan.com\category\uncategorized\uncategorized.html","HTML","151116","","200 OK","1","https://mohamedradwan.com/"
"Parsed","The steps to Deploy a docker image to Azure Container App Service. &#8211; Automation Planet","https://mohamedradwan.com/2022/12/25/the-steps-to-deploy-a-docker-image-to-azure-container-app-service/","../mohamedradwan.com\2022\12\25\the-steps-to-deploy-a-docker-image-to-azure-container-app-service\the-steps-to-deploy-a-docker-image-to-azure-container-app-service.html","HTML","142653","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/10/ED90B4A6-0686-4830-94C5-CFEF41EC6F0B-380x500.jpeg","../mohamedradwan.com\wp-content\uploads\2020\10\ED90B4A6-0686-4830-94C5-CFEF41EC6F0B-380x500.jpeg.jpg","Images","16117","Mon, 13 Mar 2023 14:54:20 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","Azure &#8211; Automation Planet","https://mohamedradwan.com/category/az/","../mohamedradwan.com\category\az\az.html","HTML","147458","","200 OK","1","https://mohamedradwan.com/"
"Parsed","The steps to run Static Application Security Testing (SAST) using Azure Pipeline. &#8211; Automation Planet","https://mohamedradwan.com/2022/12/02/the-steps-to-run-static-application-security-testing-sast-using-azure-pipeline/","../mohamedradwan.com\2022\12\02\the-steps-to-run-static-application-security-testing-sast-using-azure-pipeline\the-steps-to-run-static-application-security-testing-sast-using-azure-pipeline.html","HTML","141822","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2022/06/Ù…Ø§Ù‡Ùˆ-devops-e1654973052644-380x500.png","../mohamedradwan.com\wp-content\uploads\2022\06\Ù…Ø§Ù‡Ùˆ-devops-e1654973052644-380x500.png","Images","39399","Mon, 06 Mar 2023 15:23:28 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","DevOps for Database Development with Snowflake using Liquibase and Azure DevOps &#8211; Automation Planet","https://mohamedradwan.com/2022/02/01/devops-for-database-development-with-snowflake-using-liquibase-and-azure-devops/","../mohamedradwan.com\2022\02\01\devops-for-database-development-with-snowflake-using-liquibase-and-azure-devops\devops-for-database-development-with-snowflake-using-liquibase-and-azure-devops.html","HTML","166963","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2022/01/Snowflake-Liquibase-Azure-Pipeline-380x500.png","../mohamedradwan.com\wp-content\uploads\2022\01\Snowflake-Liquibase-Azure-Pipeline-380x500.png","Images","30709","Mon, 13 Jun 2022 15:49:35 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","ALL &#8211; Automation Planet","https://mohamedradwan.com/category/all/","../mohamedradwan.com\category\all\all.html","HTML","150850","","200 OK","1","https://mohamedradwan.com/"
"Parsed","GitHub Enterprise Server 3.1 &#8211; Automation Planet","https://mohamedradwan.com/2021/12/04/github-enterprise-server-3-1/","../mohamedradwan.com\2021\12\04\github-enterprise-server-3-1\github-enterprise-server-3-1.html","HTML","144242","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2020/01/GitHub.png","../mohamedradwan.com\wp-content\uploads\2020\01\GitHub.png","Images","3142","Sun, 11 Oct 2020 14:23:02 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","GitHub &#8211; Automation Planet","https://mohamedradwan.com/category/github/","../mohamedradwan.com\category\github\github.html","HTML","142409","","200 OK","1","https://mohamedradwan.com/"
"Parsed","GitHub Copilot: your AI pair programmer &#8211; Automation Planet","https://mohamedradwan.com/2021/12/01/github-copilot-your-ai-pair-programmer/","../mohamedradwan.com\2021\12\01\github-copilot-your-ai-pair-programmer\github-copilot-your-ai-pair-programmer.html","HTML","144376","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2021/12/Untitled-380x500.png","../mohamedradwan.com\wp-content\uploads\2021\12\Untitled-380x500.png","Images","53681","Mon, 13 Jun 2022 15:49:35 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","Novelties within GitHub Issues &#8211; Automation Planet","https://mohamedradwan.com/2021/11/04/novelties-within-github-issues/","../mohamedradwan.com\2021\11\04\novelties-within-github-issues\novelties-within-github-issues.html","HTML","144137","","200 OK","1","https://mohamedradwan.com/"
"Parsed","A new public beta feature of GitHub Releases: Automated Release Notes &#8211; Automation Planet","https://mohamedradwan.com/2021/10/20/a-new-public-beta-feature-of-github-releases-automated-release-notes/","../mohamedradwan.com\2021\10\20\a-new-public-beta-feature-of-github-releases-automated-release-notes\a-new-public-beta-feature-of-github-releases-automated-release-notes.html","HTML","145529","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2021/10/Feature-image-GitHub-Actions-380x500.png","../mohamedradwan.com\wp-content\uploads\2021\10\Feature-image-GitHub-Actions-380x500.png","Images","25995","Mon, 13 Jun 2022 15:49:36 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","Using GitHub Actions in Visual Studio only with right-click and Publish &#8211; Automation Planet","https://mohamedradwan.com/2021/10/06/using-github-actions-in-visual-studio-only-with-right-click-and-publish/","../mohamedradwan.com\2021\10\06\using-github-actions-in-visual-studio-only-with-right-click-and-publish\using-github-actions-in-visual-studio-only-with-right-click-and-publish.html","HTML","144865","","200 OK","1","https://mohamedradwan.com/"
"Parsed","Azure &#038; DevOps Study Group Community Initiative &#8211; Automation Planet","https://mohamedradwan.com/2021/09/29/azure-devops-study-group-community-initiative/","../mohamedradwan.com\2021\09\29\azure-devops-study-group-community-initiative\azure-devops-study-group-community-initiative.html","HTML","142538","","200 OK","1","https://mohamedradwan.com/"
"Saved","","https://mohamedradwan.com/wp-content/uploads/2021/09/Feature-image-Azure-and-DevOps-Study-Group-1-380x500.png","../mohamedradwan.com\wp-content\uploads\2021\09\Feature-image-Azure-and-DevOps-Study-Group-1-380x500.png","Images","69526","Mon, 13 Jun 2022 15:49:36 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","Azure &#8211; Automation Planet","https://mohamedradwan.com/category/azure/","../mohamedradwan.com\category\azure\azure.html","HTML","150795","","200 OK","1","https://mohamedradwan.com/"
"Error","","https://mohamedradwan.com/blog","../mohamedradwan.com\blog.html","HTML","0","","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0","../mohamedradwan.com\wp-includes\js\imagesloaded.min.js¿ver=5.0.0","HTML","5520","Fri, 17 Nov 2023 19:45:13 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-includes/js/masonry.min.js?ver=4.2.2","../mohamedradwan.com\wp-includes\js\masonry.min.js¿ver=4.2.2","HTML","24138","Sun, 11 Oct 2020 09:17:51 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b","../mohamedradwan.com\wp-includes\js\jquery\jquery.masonry.min.js¿ver=3.1.2b","HTML","1819","Fri, 18 Nov 2016 08:07:29 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.1.5","../mohamedradwan.com\wp-content\themes\astra\assets\js\minified\frontend.min.js¿ver=4.1.5","HTML","20609","Wed, 24 May 2023 00:05:25 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-content/uploads/astra-addon/astra-addon-646d565f029295-60461678.js?ver=4.0.1","../mohamedradwan.com\wp-content\uploads\astra-addon\astra-addon-646d565f029295-60461678.js¿ver=4.0.1","HTML","23674","Wed, 24 May 2023 00:12:15 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105","../mohamedradwan.com\wp-includes\js\thickbox\thickbox.js¿ver=3.1-20121105","HTML","13242","Tue, 15 Nov 2022 15:59:02 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.13.3","../mohamedradwan.com\wp-content\plugins\elementor\assets\js\webpack.runtime.min.js¿ver=3.13.3","HTML","4958","Wed, 24 May 2023 00:03:41 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.13.3","../mohamedradwan.com\wp-content\plugins\elementor\assets\js\frontend-modules.min.js¿ver=3.13.3","HTML","45667","Wed, 24 May 2023 00:03:41 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2","../mohamedradwan.com\wp-content\plugins\elementor\assets\lib\waypoints\waypoints.min.js¿ver=4.0.2","HTML","12198","Wed, 24 May 2023 00:03:41 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.13.3","../mohamedradwan.com\wp-content\plugins\elementor\assets\js\frontend.min.js¿ver=3.13.3","HTML","40625","Wed, 24 May 2023 00:03:41 GMT","200 OK","1","https://mohamedradwan.com/"
"Parsed","About2 &#8211; Automation Planet","https://mohamedradwan.com/about2/","../mohamedradwan.com\about2\about2.html","HTML","377596","","200 OK","2","https://mohamedradwan.com/comments/feed/"
"Error","https://mohamedradwan.com/2019/05/21/how-to-prepare-for-exam-az-400-microsoft-azure-devops-solutions-with-final-exam-revision/","https://mohamedradwan.com/2019/05/21/how-to-prepare-for-exam-az-400-microsoft-azure-devops-solutions-with-final-exam-revision/","../mohamedradwan.com\2019\05\21\how-to-prepare-for-exam-az-400-microsoft-azure-devops-solutions-with-final-exam-revision\how-to-prepare-for-exam-az-400-microsoft-azure-devops-solutions-with-final-exam-revision.html","HTML","0","","200 OK","2","https://mohamedradwan.com/comments/feed/"
"Parsed","TFS 2017 Migration To VSTS with VSTS Sync Migrator &#8211; Automation Planet","https://mohamedradwan.com/2017/09/15/tfs-2017-migration-to-vsts-with-vsts-sync-migrator/","../mohamedradwan.com\2017\09\15\tfs-2017-migration-to-vsts-with-vsts-sync-migrator\tfs-2017-migration-to-vsts-with-vsts-sync-migrator.html","HTML","233954","","200 OK","2","https://mohamedradwan.com/comments/feed/"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-brands-400.eot","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-brands-400.eot","Unknown","98640","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-brands-400.eot?","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-brands-400.eot¿.eot","HTML","98640","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-brands-400.woff2","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-brands-400.woff2","Unknown","54488","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-brands-400.woff","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-brands-400.woff","Unknown","63728","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-brands-400.ttf","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-brands-400.ttf","Unknown","98404","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-brands-400.svg","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-brands-400.svg","Images","507628","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-regular-400.eot","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-regular-400.eot","Unknown","31156","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-regular-400.eot?","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-regular-400.eot¿.eot","HTML","31156","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-regular-400.woff2","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-regular-400.woff2","Unknown","12240","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-regular-400.woff","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-regular-400.woff","Unknown","14712","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-regular-400.ttf","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-regular-400.ttf","Unknown","30928","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-regular-400.svg","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-regular-400.svg","Images","107201","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-solid-900.eot","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-solid-900.eot","Unknown","106004","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Parsed","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-solid-900.eot?","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-solid-900.eot¿.eot","HTML","106004","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
"Saved","","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/fonts/font-awesome/fa-solid-900.woff2","../mohamedradwan.com\wp-content\plugins\blog-designer-pro\public\fonts\font-awesome\fa-solid-900.woff2","Unknown","40148","Mon, 13 Jun 2022 15:24:57 GMT","200 OK","2","https://mohamedradwan.com/wp-content/plugins/blog-designer-pro/public/css/font-awesome.min.css?ver=4.5"
